49.0,0.4042713992733798,0.15815990498570884
49.0,-0.15819281703338772,0.2514603070888498
49.0,0.3876620483103131,-0.28690425955571613
49.0,0.5405840393164781,-1.0665901408750946
49.0,-0.010993612028562916,-1.144956077441445
49.0,-0.620613807892982,-0.7427056914875889
49.0,-0.07324216607453071,-1.3961380986349212
49.0,-0.2822025718910251,-2.09714005897143
49.0,-0.2604343540599634,-2.3641034196775643
49.0,-0.8721666477525034,-1.6723995550018607
49.0,-0.7145266149470978,-1.9028658947016355
49.0,-0.9082384322200281,-2.1709329443077094
49.0,0.009438306668031804,-1.7911193922442292
49.0,0.11377643296572551,-2.138755825385645
49.0,0.13798455532595377,-1.4570876339672858
49.0,0.31886764328301526,-1.7106506964652892
49.0,-0.587093416549467,-1.8949432927466667
49.0,-0.15829418704832598,-1.5895526264612714
49.0,-0.2843362713764584,-0.9492116744193926
11.0,-0.487523134302154,-1.4375942816273422
11.0,-0.5899473042406397,-0.8274728430985634
11.0,-0.6637914656877439,-0.8971501071481753
11.0,-0.8837681136982847,-1.0519730383723926
11.0,-0.045735687919745915,-1.2761911729617537
11.0,-0.11998405173492796,-1.4398777789940702
11.0,0.3978450372968575,-1.121990666202461
50.0,0.4344590838411979,-1.8541032032510132
50.0,0.11991725305621972,-1.3546597484317604
50.0,0.041615643657256486,-0.8696078490064783
50.0,0.1445294595607959,-0.519479784717378
50.0,-0.9223519053978928,-0.7119853538664938
50.0,-0.37122032340577027,0.09927111451750703
50.0,0.10174404471393925,-0.4559753514418541
50.0,0.028224083162051758,0.6401910884730356
50.0,0.749441375774619,0.0697956222971724
50.0,-0.2960172312734051,-0.018541319497130802
50.0,-0.3523073774808727,-0.5194140924419265
50.0,0.1498178334528455,-1.0197550342339663
50.0,0.6379117307239093,-1.060007614110476
50.0,0.3112965535275641,-1.6844589415928242
50.0,-0.2215318604302003,-2.0631584793341373
50.0,0.38701821141584225,-2.2552737259442988
50.0,0.596919606733353,-2.5870349469382905
50.0,0.57835659209117,-2.1081288509230047
50.0,0.5156183668269999,-1.856519855134437
50.0,-0.23651316086629814,-2.436340572618284
50.0,-0.1166478014238908,-1.6449705134409247
50.0,0.15836219771754922,-1.2528799648897047
50.0,0.12951042463905071,-2.146897844099587
50.0,0.022582879880322503,-2.001504183293792
50.0,-0.1912783080658982,-2.6258360869728303
50.0,0.2548511623286824,-1.5829894737127683
50.0,0.14981041346323928,-1.387731548005276
50.0,0.6819442981970469,-0.848169277261861
50.0,0.7373991051205824,-0.7582968933974488
50.0,0.08868842114101538,-1.55158038151975
50.0,0.104577244840548,-0.8938950490380602
50.0,-0.5246680800187294,-1.1508916813378256
50.0,-0.46872244521277856,-1.6601763337195945
50.0,-0.581499488864794,-0.995622068980599
50.0,-0.7543212855586788,-0.6399162609423111
50.0,-0.6457777240257749,-0.6397381680661234
50.0,-0.19149230136902132,-0.9511228910289595
50.0,-0.32841313355823654,-1.0274945588974387
50.0,0.4148688766811939,-0.8284665645896393
50.0,0.870729332916224,-0.13647531073452002
50.0,1.22102518071707,-0.42484606092617905
